CAS Number , Chemical Name,Chemical Grade,Chemical Analysis Method, Chemical Purity Mean Op , Chemical Purity Mean(%) , Chemical Purity Min Op , Chemical Purity Min(%) , Chemical Purity Max Op , Chemical Purity Max(%),Species Scientific Name , Species Common Name,Species Group,Organism Lifestage, Organism Age Mean Op , Organism Age Mean , Organism Age Min Op , Organism Age Min , Organism Age Max Op , Organism Age Max , Organism Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Author) , Conc 1 Mean Op (Author) , Conc 1 Mean (Author) , Conc 1 Min Op (Author) , Conc Min 1 (Author) , Conc 1 Max Op (Author) , Conc 1 Max (Author) , Conc 1 Units (Author) , Conc 2 Type (Author) , Conc 2 Mean Op (Author) , Conc 2 Mean (Author) , Conc 2 Min Op (Author) , Conc Min 2 (Author) , Conc 2 Max Op (Author) , Conc 2 Max (Author) , Conc 2 Units (Author) , Conc 3 Type (Author) , Conc 3 Mean Op (Author) , Conc 3 Mean (Author) , Conc 3 Min Op (Author) , Conc Min 3 (Author) , Conc 3 Max Op (Author) , Conc 3 Max (Author) , Conc 3 Units (Author),Effect,Effect Measurement,Endpoint , Observed Response Mean Op , Observed Response Mean , Observed Response Min Op , Observed Response Min , Observed Response Max Op , Observed Response Max , Result Statistical Method , Observed Response Value , Observed Response Units,Response Site,Observed Duration Op (Days) , Observed Duration (Days) , Observed Duration Min Op (Days) , Observed Duration Min (Days) , Observed Duration Max Op (Days) , Observed Duration Max (Days) , Observed Duration Units (Days),Author , Reference Number , Title , Source , Publication Year
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,4.69,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,4.69,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,7.91,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,7.91,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,2.31,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.31,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Multiple,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,2.37,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.37,,NR,,NR,,,ug/org,Not reported,,2,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,9.67,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,9.67,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,5.1,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,5.1,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,2,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,6.7,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,6.7,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.7,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.7,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.22,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.22,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,36.6,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,36.6,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,2.6,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.6,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,7.3,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,7.3,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,15.7,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,15.7,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,3.6,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.6,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,25.09,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,25.09,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.27,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.27,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.52,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.52,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,3.01,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.01,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,76.33,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,76.33,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,0.5,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.5,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,3.81,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.81,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,4,,NR,,NR,Day(s),"Topical, general",No substrate,Lab,2,Formulation,,1.87,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.87,,NR,,NR,,,ug/org,Not reported,,2,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,17.2,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,17.2,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.3,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.3,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,4,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,4,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,10.2,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,10.2,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.55,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.55,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.58,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.58,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,63.76,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,63.76,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]","Technical grade, technical product, technical formulation",Not reported,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,No substrate,Lab,NR,Active ingredient,,114,,NR,,NR,ug/g org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,114,,NR,,NR,,,ug/g org,Not reported,,1,,NR,,NR,Day(s),"Deo,P.G., S.B. Hasan, and S.K. Majumder",35123,Toxicity and Suitability of Some Insecticides for Household Use,"Int. Pest Control30:118 - 121,129",1988
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,'5-6,Formulation,,3.9,,NR,,NR,ug,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.9,,NR,,NR,,,ug,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,'5-6,Formulation,,3.7,,NR,,NR,ul/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.7,,NR,,NR,,,ul/org,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Environmental, unspecified",Filter paper,Lab,NR,Formulation,,92.3,,NR,,NR,ug/eu,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,92.3,,NR,,NR,,,ug/eu,Not reported,,3,,NR,,NR,Day(s),"Mayland,P.G.",171972,Laboratory Studies of Contact Toxicity of Insecticides on Honey Bees Apis mellifera Linnaeus (Hymenoptera: Apidae),"M.S.Thesis, University of Wyoming, Laramie, WY:58 p.",1968
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,3,,NR,,NR,Week(s),"Environmental, unspecified",Filter paper,Lab,NR,Formulation,,205.4,,NR,,NR,ug/eu,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,205.4,,NR,,NR,,,ug/eu,Not reported,,3,,NR,,NR,Day(s),"Mayland,P.G.",171972,Laboratory Studies of Contact Toxicity of Insecticides on Honey Bees Apis mellifera Linnaeus (Hymenoptera: Apidae),"M.S.Thesis, University of Wyoming, Laramie, WY:58 p.",1968
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,3.9,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.9,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
50293,"1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,3.7,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,3.7,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
51036,"5-[[2-(2-Butoxyethoxy)ethoxy]methyl]-6-propyl-1,3-benzodioxole",Not coded,Not coded,,90.78,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,11,,,,,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,11,,,,,,,AI ug/org,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
52686,"P-(2,2,2-Trichloro-1-hydroxyethyl)phosphonic acid dimethyl ester",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,59.83,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,59.83,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
52686,"P-(2,2,2-Trichloro-1-hydroxyethyl)phosphonic acid dimethyl ester",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,7,Active ingredient,,36.74,,29.7,,43.89,AI ug/g bdwt,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,36.74,,29.7,,43.89,,,AI ug/g bdwt,Not reported,,2,,NR,,NR,Day(s),"Helson,B.V., K.N. Barber, and P.D. Kingsbury",39551,Laboratory Toxicology of Six Forestry Insecticides to Four Species of Bee (Hymenoptera: Apoidea),Arch. Environ. Contam. Toxicol.27(1): 107-114,1994
52686,"P-(2,2,2-Trichloro-1-hydroxyethyl)phosphonic acid dimethyl ester",Not reported,Unmeasured,,80,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,NR,Active ingredient,,9,,NR,,NR,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,9,,NR,,NR,,,AI ug/org,Not reported,,1,,NR,,NR,Day(s),"Mayer,D.F.",88070,"Bee Poisoning Toxicity, 1995-1998",Arthropod Manag. Tests24:2 p.,1999
